ts,type,data
1766188157.217628,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,3,10,3,10,2,10,3,10,3,9,3,9,2,9,2,9,2,8,1,9,2,9,1,8,1,8,1,8,1,8,0,8,0,7,0,8,0,8,0,7,0,8,-1,7,0,8,-1,8,-1,7,-1,0,0,8,-1,8,-1,8,-1,8,-1,7,-1,8,-1,8,-1,7,0,7,0,7,0,7,0,7,0,6,1,6,1,6,1,6,1,6,1,5,2,5,1,5,2,5,2,4,2,4,2,4,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0"
1766188157.2400162,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-1,-12,-1,-11,-2,-12,-1,-11,-1,-11,0,-11,-1,-11,-1,-10,-1,-10,-1,-10,-1,-10,-2,-10,-1,-9,-2,-9,-2,-9,-2,-9,-2,-9,-1,-9,-2,-8,-2,-8,-1,-8,-2,-9,-2,-8,-2,-8,-2,-9,-3,-9,0,0,-1,-9,-2,-9,-2,-9,-2,-8,-1,-8,-1,-9,-2,-8,-1,-7,0,-9,0,-8,-1,-8,0,-7,1,-7,0,-8,0,-7,2,-6,2,-7,1,-7,2,-5,3,-5,3,-6,2,-5,2,-4,3,-4,3,-5,2,-3,0,0,0,0,0,0,0,0,0,0"
1766188157.2604733,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,9,-6,8,-6,8,-6,9,-6,8,-6,7,-6,7,-6,7,-6,7,-5,6,-6,6,-6,6,-6,6,-6,6,-6,5,-6,5,-6,5,-6,5,-6,4,-6,4,-6,5,-6,4,-7,4,-6,4,-7,4,-7,4,-7,0,0,4,-7,4,-7,4,-7,4,-7,5,-6,4,-7,4,-6,4,-6,4,-6,4,-5,4,-6,4,-5,4,-5,4,-5,4,-4,4,-4,5,-4,4,-4,4,-3,4,-3,4,-3,4,-2,4,-2,4,-2,4,-2,4,-1,0,0,0,0,0,0,0,0,0,0"
1766188157.2783346,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,9,3,9,3,9,2,9,3,9,3,8,3,8,2,8,2,8,2,8,1,8,2,8,1,8,1,7,1,7,1,7,1,7,0,7,0,7,0,7,0,7,0,7,0,6,0,7,-1,7,-1,7,-1,0,0,7,-1,7,0,7,-1,7,-1,7,0,7,0,7,0,7,0,7,0,6,0,6,0,6,1,6,1,6,1,5,1,5,1,5,1,5,1,4,2,4,2,4,2,4,2,3,2,3,2,3,2,2,3,0,0,0,0,0,0,0,0,0,0"
1766188157.2964172,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,9,5,8,5,9,4,8,5,8,5,7,5,7,5,7,5,6,5,7,5,6,5,6,5,6,5,6,5,5,5,5,4,5,5,5,5,4,5,5,6,4,5,4,6,4,5,4,6,4,0,0,6,4,5,4,6,4,5,4,5,5,5,4,5,5,4,4,5,5,4,5,4,5,4,4,4,5,3,5,3,5,3,5,2,5,2,4,2,4,1,4,2,4,1,4,1,4,1,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0"
1766188157.3167608,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,-4,-11,-3,-11,-3,-11,-3,-10,-3,-10,-3,-10,-3,-9,-3,-9,-3,-9,-2,-10,-2,-10,-2,-9,-2,-9,-1,-9,-2,-9,-1,-9,-1,-8,-1,-9,0,-8,0,-8,-1,-8,0,-8,-1,-8,1,-8,0,-9,0,0,0,-9,0,-9,0,-9,0,-9,0,-8,0,-9,0,-8,0,-8,-1,-8,-1,-7,-1,-8,-1,-7,-1,-7,-1,-7,-2,-7,-2,-7,-2,-7,-2,-6,-2,-6,-2,-5,-2,-6,-3,-5,-3,-5,-3,-4,-3,-4,-3,-3,-4,0,0,0,0,0,0,0,0,0,0"
1766188157.335926,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,1,-11,1,-11,0,-11,1,-11,1,-10,1,-10,1,-10,0,-10,0,-10,0,-9,0,-10,-1,-10,-1,-9,-1,-9,-1,-9,-1,-9,-2,-9,-1,-8,-2,-8,-2,-8,-1,-8,-2,-8,-2,-8,-3,-8,-2,-8,-2,-8,0,0,-3,-8,-2,-9,-3,-8,-2,-8,-2,-8,-1,-8,-2,-8,-1,-8,-1,-8,-1,-8,-1,-8,-1,-7,-1,-7,0,-7,0,-7,0,-7,0,-7,1,-6,1,-6,1,-6,1,-6,1,-5,2,-5,1,-5,2,-4,2,-4,0,0,0,0,0,0,0,0,0,0"
1766188157.3584301,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,11,-2,11,-3,11,-3,11,-3,10,-3,10,-2,9,-3,9,-3,9,-3,8,-3,9,-3,9,-4,9,-4,8,-3,8,-4,8,-4,7,-4,7,-4,7,-5,7,-5,7,-4,7,-5,7,-4,7,-5,7,-5,7,-5,0,0,7,-5,7,-5,7,-5,7,-5,7,-4,7,-5,7,-5,6,-4,6,-4,6,-4,7,-3,6,-3,7,-3,6,-3,6,-2,6,-2,6,-2,6,-2,5,-2,5,-1,5,-1,5,-1,5,0,5,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0"
1766188157.3788998,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-7,-9,-7,-9,-7,-9,-7,-9,-7,-8,-6,-8,-6,-8,-6,-7,-6,-7,-6,-7,-7,-7,-7,-7,-6,-6,-7,-6,-6,-6,-7,-6,-7,-5,-7,-6,-7,-5,-7,-5,-6,-5,-7,-5,-7,-5,-7,-4,-7,-5,-7,-5,0,0,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-6,-5,-6,-6,-6,-5,-6,-6,-5,-5,-5,-5,-5,-5,-5,-6,-4,-5,-5,-6,-4,-5,-4,-5,-3,-5,-3,-5,-3,-5,-2,-5,-2,-5,-2,-5,-1,-4,0,0,0,0,0,0,0,0,0,0"
1766188157.3956897,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,-1,10,-1,10,-2,10,-1,9,-1,9,-1,9,-1,8,-1,8,-1,8,-2,8,-2,8,-2,8,-2,7,-2,7,-2,7,-3,7,-3,7,-2,7,-3,7,-3,6,-3,7,-3,6,-3,6,-4,7,-3,6,-3,0,0,7,-4,7,-3,7,-4,7,-3,6,-3,7,-3,7,-3,6,-3,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-1,6,-1,6,-1,5,-1,5,0,5,0,5,0,4,0,4,0,4,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0"
1766188157.4126513,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,5,-9,5,-9,5,-10,5,-9,5,-9,4,-9,4,-9,4,-8,4,-8,4,-8,4,-9,3,-9,3,-9,3,-8,3,-8,2,-9,2,-8,2,-8,1,-8,2,-8,2,-7,2,-8,2,-7,1,-8,2,-8,1,-8,0,0,1,-9,2,-9,1,-8,2,-8,2,-8,2,-8,2,-8,2,-7,2,-8,2,-7,3,-7,3,-7,3,-6,3,-6,3,-6,3,-6,3,-6,3,-5,3,-5,3,-4,3,-4,3,-4,3,-3,4,-4,3,-3,3,-2,0,0,0,0,0,0,0,0,0,0"
1766188157.4269173,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,9,4,9,4,9,3,9,4,9,4,8,4,8,4,8,3,8,3,8,2,8,3,8,2,8,2,8,2,8,2,8,1,8,1,7,1,7,0,7,1,7,1,7,0,7,0,7,0,8,0,8,0,0,0,8,0,8,0,8,0,8,0,7,1,7,0,7,1,7,1,7,1,6,1,7,1,6,1,6,2,6,2,5,2,6,2,5,2,5,2,5,2,4,2,4,2,4,3,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0"
1766188157.4504633,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-4,-11,-4,-11,-5,-10,-4,-11,-4,-10,-4,-10,-4,-10,-4,-9,-4,-9,-5,-8,-4,-10,-5,-9,-5,-8,-5,-8,-5,-8,-5,-8,-6,-7,-5,-7,-6,-7,-6,-7,-5,-7,-6,-7,-5,-7,-6,-7,-6,-7,-6,-7,0,0,-6,-7,-6,-7,-6,-8,-6,-7,-6,-7,-6,-7,-6,-7,-5,-7,-5,-7,-4,-7,-5,-7,-4,-7,-4,-6,-4,-7,-3,-7,-3,-7,-3,-7,-3,-6,-2,-6,-2,-6,-2,-6,-2,-6,-1,-6,-1,-5,0,-5,0,-5,0,0,0,0,0,0,0,0,0,0"
1766188157.4654658,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,4,9,3,9,4,8,3,8,3,8,3,7,3,8,3,8,2,8,2,8,2,8,1,7,2,7,2,8,2,7,1,7,1,7,0,7,1,7,1,7,0,7,1,7,0,7,0,7,0,0,0,7,1,7,1,7,1,8,1,7,1,7,1,7,1,7,1,7,2,6,2,7,2,6,2,6,2,6,2,5,2,5,2,5,2,5,2,4,3,4,3,4,3,3,3,3,3,3,3,2,3,2,3,0,0,0,0,0,0,0,0,0,0"
1766188157.484871,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,0,-11,0,-11,1,-11,1,-11,1,-10,0,-10,1,-9,1,-9,1,-9,1,-10,1,-9,2,-9,2,-8,2,-8,2,-9,2,-8,2,-8,2,-8,3,-8,3,-8,3,-8,3,-7,2,-7,3,-8,3,-8,3,0,0,-8,3,-8,3,-8,3,-8,3,-8,2,-8,3,-8,2,-7,2,-8,2,-7,2,-8,2,-7,1,-7,1,-7,1,-7,0,-7,0,-7,0,-6,0,-6,0,-6,-1,-6,-1,-5,-1,-5,-1,-5,-2,-5,-2,-4,-2,0,0,0,0,0,0,0,0,0,0"
1766188157.507177,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-9,-7,-9,-6,-10,-6,-9,-7,-9,-6,-8,-6,-9,-6,-8,-5,-8,-5,-8,-5,-8,-5,-9,-4,-8,-4,-8,-4,-7,-4,-9,-4,-8,-3,-8,-3,-8,-3,-8,-3,-8,-3,-8,-3,-8,-3,-8,-2,-8,-3,-8,-3,0,0,-8,-3,-8,-3,-8,-2,-8,-3,-8,-3,-8,-3,-8,-3,-7,-3,-7,-3,-7,-3,-7,-4,-6,-3,-6,-4,-6,-4,-6,-4,-6,-4,-6,-4,-5,-4,-5,-4,-5,-4,-4,-4,-4,-4,-4,-4,-3,-4,-3,-5,-2,-4,0,0,0,0,0,0,0,0,0,0"
1766188157.5220077,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,4,10,3,10,2,10,3,10,3,9,3,9,2,9,2,9,2,9,1,9,2,9,1,8,1,8,1,8,1,9,1,8,0,8,0,8,0,8,0,8,0,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,-1,8,0,8,0,8,0,8,0,7,0,7,0,7,0,7,1,7,1,7,1,6,1,6,2,6,1,6,2,5,1,5,2,5,2,4,2,4,2,4,2,4,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0"
1766188157.5428057,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,-3,-10,-3,-11,-2,-11,-3,-11,-2,-10,-3,-10,-2,-10,-2,-9,-2,-10,-1,-10,-2,-10,-1,-10,-1,-9,-1,-9,-1,-9,0,-8,0,-8,0,-9,0,-9,0,-8,0,-9,1,-8,0,-9,1,-9,0,-9,1,0,0,-9,1,-9,1,-9,1,-9,0,-9,0,-9,0,-9,0,-8,0,-8,-1,-8,-1,-8,-1,-7,-1,-7,-1,-7,-1,-7,-2,-7,-2,-7,-2,-6,-2,-6,-2,-6,-2,-6,-2,-6,-3,-5,-3,-5,-3,-4,-3,-4,-3,0,0,0,0,0,0,0,0,0,0"
1766188157.55099,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,-5,10,-5,9,-5,10,-5,10,-5,9,-5,9,-5,8,-5,8,-5,8,-5,8,-5,7,-6,7,-6,7,-5,7,0,0,0"
1766188157.5837562,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-8,-8,-8,-8,-8,-7,-8,-8,-8,-7,-8,-7,-8,-7,-8,-6,-8,-6,-8,-5,-8,-6,-8,-5,-8,-5,-8,-5,-8,-5,-8,-4,-8,-4,7,-8,-6,-8,-6,-8,-5,-8,-6,-8,-5,-8,-5,-8,-5,-8,-5,-8,-4,-8,-4,7,-8,-6,-8,-6,-8,-5,-8,-6,-8,-5,-8,-5,-8,-5,-8,-5,-8,-4,-8,-4,7,-8,-6,-8,-6,-8,-5,-8,-6,-8,-5,-8,-5,-8,-5,-8,-5,-8,-4,-8,-4,7,-8,-6,-8,-6,-8,-5,-8,-6,-8,,-8,-3,-8,-3,-9,-3,-9,-3,0,0,-9,-3,-9,-3,-9,-3,-9,-3,-8,-3,-9,-3,-8,-4,-8,-4,-8,-4,-8,-4,-8,-4,-7,-4,-7,-4,-7,-4,-6,-4,-7,-5,-6,-5,-6,-5,-5,-4,-5,-4,-5,-5,-5,-5,-4,-5,-4,-5,-3,-5,-3,-5,0,0,0,0,0,0,0,0,0,0"
1766188157.5998871,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,9,3,9,3,9,2,9,3,9,2,8,2,8,2,8,2,8,2,8,1,8,1,8,0,8,0,8,0,7,0,8,0,8,0,7,0,7,-1,7,-1,7,-1,8,-1,7,-1,7,-2,8,-1,8,-1,0,0,8,-1,8,-1,8,-1,8,-1,8,-1,8,-1,8,-1,8,-1,8,0,7,0,7,0,7,0,7,0,7,1,6,1,6,1,6,1,5,1,5,2,5,2,5,2,5,2,4,2,4,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0"
1766188157.616041,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,6,7,7,6,6,6,6,7,6,6,5,6,5,7,5,7,5,7,5,7,4,7,4,6,4,7,4,7,3,6,4,7,3,7,3,7,3,7,3,7,3,7,2,7,3,8,3,0,0,8,3,8,3,8,3,7,3,7,3,7,3,7,3,7,3,7,4,7,3,7,4,6,4,6,4,5,4,5,4,5,4,5,4,4,4,4,4,4,4,3,4,3,4,2,4,2,4,2,4,1,4,0,0,0,0,0,0,0,0,0,0"
1766188157.63277,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-5,9,-4,9,-4,10,-5,10,-5,9,-4,9,-4,9,-4,8,-3,8,-3,8,-3,9,-2,9,-2,9,-2,8,-2,8,-1,9,-1,8,-1,8,0,8,-1,8,-1,8,-1,8,0,8,1,8,0,8,0,8,0,0,0,8,0,8,0,8,0,9,0,8,0,8,-1,8,-1,8,-1,8,-1,8,-1,8,-1,7,-1,7,-1,7,-2,7,-2,7,-2,7,-2,6,-2,6,-3,5,-3,5,-3,5,-3,4,-3,4,-3,4,-4,3,0,0,0,0,0,0,0,0,0,0"
1766188157.6484215,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-2,9,-2,9,-2,10,-2,10,-2,8,-3,8,-1,8,-1,8,-1,8,-1,8,-1,8,0,8,0,8,0,8,0,7,1,8,1,7,0,7,1,7,1,7,1,7,1,7,1,7,2,7,2,7,2,7,0,0,2,7,2,8,2,7,2,8,1,8,1,7,2,8,1,7,1,7,1,7,1,7,0,6,0,7,0,6,0,7,-1,7,-1,6,-1,6,-1,6,-1,5,-2,5,-2,5,-2,5,-2,5,-3,4,-3,4,0,0,0,0,0,0,0,0,0,0"
1766188157.66272,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,9,5,8,4,9,4,8,4,8,5,8,5,7,4,7,5,7,5,7,5,6,5,6,5,6,5,6,6,6,6,5,5,5,6,5,6,4,5,5,6,5,6,5,6,4,6,4,6,5,0,0,7,5,7,5,7,5,7,5,6,5,6,5,6,5,6,5,6,5,6,5,5,5,5,5,5,5,4,5,4,5,4,5,4,5,3,5,3,5,2,5,2,5,2,5,1,5,1,5,1,5,0,4,0,0,0,0,0,0,0,0,0,0"
1766188157.6796691,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-10,3,-10,3,-10,4,-10,4,-10,3,-9,3,-9,4,-8,4,-9,4,-8,4,-9,4,-8,4,-8,4,-8,4,-7,4,-7,5,-7,5,-7,4,-6,5,-6,5,-7,5,-6,6,-6,5,-6,6,-7,6,-6,6,0,0,-6,6,-7,6,-7,6,-6,6,-6,5,-7,6,-7,6,-7,5,-7,5,-7,5,-7,5,-7,4,-7,4,-7,4,-7,3,-7,3,-7,3,-6,3,-6,2,-6,2,-6,2,-6,1,-6,1,-6,0,-6,0,-5,0,0,0,0,0,0,0,0,0,0,0"
1766188157.6947572,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,7,8,6,8,7,7,7,8,6,7,6,7,6,7,6,6,6,6,6,5,7,6,7,5,7,5,7,5,6,5,7,4,7,4,6,4,7,3,7,3,7,3,7,3,7,3,7,3,8,3,8,3,0,0,8,3,8,3,8,3,8,3,7,3,7,3,7,3,7,3,7,4,7,4,7,4,6,4,6,4,6,4,5,4,5,4,5,4,4,4,4,4,4,4,3,4,3,4,3,4,2,5,2,4,1,4,0,0,0,0,0,0,0,0,0,0"
1766188157.7156024,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-10,-7,-10,-6,-10,-5,-10,-6,-10,-6,-9,-5,-10,-5,-9,-5,-9,-5,-9,-4,-9,-5,-9,-4,-9,-4,-9,-4,-9,-4,-9,-3,-9,-2,-9,-3,-9,-2,-9,-2,-9,-2,-9,-2,-8,-2,-9,-1,-9,-2,-9,-2,0,0,-10,-2,-9,-2,-10,-2,-10,-1,-9,-2,-9,-2,-9,-2,-9,-2,-9,-2,-8,-2,-8,-3,-8,-3,-8,-3,-7,-3,-7,-3,-7,-3,-7,-4,-7,-4,-6,-4,-6,-4,-6,-4,-5,-4,-5,-4,-4,-4,-4,-5,-3,-5,0,0,0,0,0,0,0,0,0,0"
1766188157.7317421,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-5,9,-5,10,-4,10,-5,10,-4,9,-4,9,-3,9,-3,8,-3,8,-3,8,-3,9,-2,8,-2,8,-2,8,-2,8,-1,8,-1,8,-1,7,0,8,-1,8,-1,7,0,8,-1,7,0,8,0,8,0,8,0,0,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,-1,8,-1,7,-1,7,-2,7,-2,7,-2,7,-2,7,-2,6,-2,6,-2,6,-2,5,-2,5,-3,5,-3,5,-3,4,-3,4,-4,3,-4,3,0,0,0,0,0,0,0,0,0,0"
1766188157.7550125,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,1,10,0,10,1,9,1,9,1,9,0,8,0,8,0,8,0,9,0,9,0,8,-1,8,-1,8,-1,8,-2,8,-2,8,-1,7,-2,7,-2,7,-2,8,-3,7,-2,7,-3,8,-2,8,-2,0,0,8,-3,8,-3,8,-3,8,-2,7,-2,8,-2,8,-2,7,-2,8,-1,7,-1,8,-1,7,-1,7,-1,7,0,7,0,6,0,7,0,6,0,6,0,5,1,5,1,5,1,5,2,4,2,4,2,3,2,0,0,0,0,0,0,0,0,0,0"
1766188157.7758675,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-1,10,-1,10,-1,10,-1,10,-1,9,-1,9,0,9,0,9,0,9,0,8,0,9,1,9,0,8,0,8,0,8,1,8,1,8,1,7,2,7,2,7,1,7,2,7,2,7,2,7,2,8,2,8,0,0,3,8,2,8,2,8,2,8,2,7,2,8,2,8,1,7,1,8,1,7,1,8,0,7,0,7,0,7,0,7,0,7,-1,6,-1,6,-1,6,-1,5,-2,5,-2,5,-2,5,-2,5,-3,4,-3,4,0,0,0,0,0,0,0,0,0,0"
1766188157.7933578,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,9,4,9,4,9,3,9,4,8,4,8,4,8,3,8,3,8,3,8,2,8,2,9,2,8,1,8,2,7,1,8,1,8,0,8,1,8,0,8,0,7,1,8,0,7,0,8,-1,8,0,8,0,0,0,8,0,8,0,8,0,8,0,8,0,8,0,8,1,7,1,8,1,7,1,7,1,7,1,7,1,6,2,6,2,6,2,6,2,5,2,5,2,5,2,5,3,4,3,4,3,4,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0"
1766188157.8118844,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-5,9,-5,9,-4,9,-5,9,-4,9,-4,8,-4,8,-3,8,-3,8,-3,8,-3,8,-3,8,-3,8,-3,8,-2,8,-2,8,-1,8,-2,7,-1,8,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,0,8,0,0,0,8,-1,8,-1,8,-1,8,-1,8,-1,8,-1,8,-1,8,-2,8,-2,7,-2,8,-2,7,-2,7,-3,6,-3,6,-3,6,-3,6,-3,6,-3,5,-3,5,-3,5,-4,4,-4,4,-4,4,-4,3,-4,3,0,0,0,0,0,0,0,0,0,0"
1766188157.8328245,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-3,-12,-3,-11,-3,-11,-3,-11,-3,-10,-3,-10,-3,-10,-3,-10,-3,-10,-4,-9,-4,-10,-4,-9,-4,-9,-4,-9,-4,-8,-5,-9,-5,-8,-4,-8,-5,-8,-5,-7,-5,-8,-5,-8,-5,-7,-6,-7,-6,-8,-6,-8,0,0,-6,-8,-6,-8,-6,-8,-6,-8,-5,-8,-6,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-4,-8,-4,-7,-4,-8,-3,-7,-3,-8,-3,-7,-2,-7,-2,-7,-2,-7,-1,-7,-1,-6,-1,-6,-1,-6,0,-6,0,-5,0,0,0,0,0,0,0,0,0,0"
1766188157.8521743,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,2,-11,2,-11,3,-11,3,-10,2,-10,3,-10,3,-9,3,-9,3,-9,3,-9,3,-9,4,-9,4,-8,4,-8,3,-8,4,-8,4,-7,4,-7,5,-7,5,-7,4,-7,5,-7,4,-7,5,-7,5,-7,5,0,0,-7,6,-8,5,-7,5,-7,5,-7,5,-7,5,-7,5,-7,4,-8,4,-7,4,-8,4,-7,3,-7,3,-7,3,-7,3,-7,2,-7,2,-7,2,-7,2,-6,1,-6,1,-6,1,-6,0,-6,0,-6,-1,-5,-1,0,0,0,0,0,0,0,0,0,0"
1766188157.874219,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-9,-8,-9,-8,-9,-7,-9,-8,-9,-7,-8,-7,-9,-7,-8,-6,-8,-6,-8,-6,-8,-7,-9,-6,-8,-5,-8,-5,-8,-5,-9,-5,-9,-4,-8,-4,-8,-4,-8,-4,-8,-4,-9,-4,-8,-4,-9,-3,-9,-4,-9,-4,0,0,-9,-3,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-8,-4,-8,-5,-8,-4,-8,-5,-7,-5,-7,-5,-7,-5,-6,-5,-6,-5,-6,-5,-6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-5,-4,-5,-3,-5,-2,-5,0,0,0,0,0,0,0,0,0,0"
1766188157.8880517,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,11,2,10,1,10,1,10,2,10,2,9,2,9,2,9,3,8,3,9,3,9,3,8,3,8,3,8,4,8,4,7,3,7,4,7,4,7,4,7,4,7,4,6,5,6,5,7,5,7,0,0,5,7,5,7,5,7,5,7,4,7,5,7,4,7,4,7,4,7,4,7,4,7,3,7,3,7,3,6,2,7,2,7,2,7,1,6,1,6,1,6,1,6,0,5,0,5,0,5,-1,5,-1,5,0,0,0,0,0,0,0,0,0,0"
1766188157.909513,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-12,2,-11,2,-11,3,-11,2,-11,2,-10,2,-10,3,-9,3,-10,3,-9,3,-10,3,-9,3,-9,3,-9,3,-9,3,-9,4,-8,4,-8,4,-8,4,-8,4,-8,4,-8,5,-8,4,-8,5,-8,5,-8,5,0,0,-8,5,-8,5,-8,5,-8,5,-8,4,-8,5,-8,4,-8,4,-8,3,-8,3,-8,3,-8,3,-8,2,-8,2,-7,2,-8,1,-7,2,-7,1,-7,1,-7,1,-7,0,-7,0,-6,-1,-6,-1,-6,-1,-5,-2,0,0,0,0,0,0,0,0,0,0"
1766188157.9290001,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,8,-6,8,-7,8,-7,8,-7,7,-6,7,-6,7,-7,6,-6,6,-6,6,-7,6,-6,6,-7,6,-7,6,-7,5,-7,5,-7,4,-7,4,-6,4,-7,4,-7,4,-7,4,-8,4,-7,4,-8,4,-8,4,-8,0,0,4,-8,4,-8,4,-8,4,-8,4,-7,4,-7,4,-8,4,-7,4,-7,5,-6,5,-6,5,-6,5,-6,5,-6,4,-5,5,-5,5,-5,4,-5,4,-4,4,-4,4,-4,5,-3,4,-3,5,-2,4,-2,4,-2,0,0,0,0,0,0,0,0,0,0"
1766188157.9450662,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-3,10,-3,10,-2,10,-3,10,-2,10,-2,10,-2,10,-1,9,-1,9,-1,9,-1,9,0,9,0,9,0,8,-1,8,0,9,1,8,0,8,1,8,1,8,1,8,1,8,1,8,2,8,1,8,2,8,0,0,2,8,1,8,2,9,2,8,1,8,1,8,1,8,1,7,1,8,1,8,0,8,0,7,0,7,0,7,-1,7,-1,7,-1,6,-1,6,-1,6,-1,6,-2,6,-2,5,-2,5,-3,5,-3,4,-3,4,0,0,0,0,0,0,0,0,0,0"
1766188157.9631593,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-2,11,-2,11,-1,10,-2,11,-2,10,-2,10,-1,10,-1,9,0,9,-1,9,0,9,0,9,0,8,0,9,0,8,1,9,1,8,1,8,1,8,1,8,2,8,2,8,1,7,2,8,2,8,2,8,0,0,2,8,2,8,2,8,2,8,2,7,2,8,2,8,1,7,2,8,2,8,1,8,0,7,0,7,0,7,0,7,0,7,0,7,-1,6,-1,6,-1,6,-1,6,-1,5,-2,5,-2,5,-2,4,-3,4,0,0,0,0,0,0,0,0,0,0"
1766188157.9866757,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-2,-12,-2,-11,-3,-11,-3,-11,-3,-11,-3,-11,-3,-10,-3,-10,-3,-10,-3,-9,-3,-10,-4,-9,-4,-9,-4,-9,-3,-9,-4,-9,-4,-8,-4,-8,-5,-8,-4,-8,-4,-8,-5,-8,-4,-8,-5,-8,-5,-8,-5,-8,0,0,-5,-8,-5,-8,-5,-8,-5,-8,-4,-8,-4,-8,-4,-8,-4,-8,-4,-8,-4,-8,-3,-8,-3,-7,-3,-7,-2,-8,-2,-7,-2,-7,-2,-7,-2,-7,-1,-7,-1,-6,-1,-6,0,-6,0,-6,0,-6,0,-5,1,-5,0,0,0,0,0,0,0,0,0,0"
1766188158.026724,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,3,-11,3,-11,3,-11,3,-11,3,-10,3,-10,2,-10,2,-10,2,-10,1,-10,1,-10,1,-10,1,-10,1,-9,1,-9,0,-10,0,-9,0,-9,-1,-9,0,-9,0,-9,-1,-9,-1,-9,-2,-9,-1,-9,-1,-9,0,0,-2,-10,-1,-10,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,0,-9,0,-9,0,-9,0,-8,0,-8,1,-8,1,-8,1,-8,1,-7,1,-7,1,-7,2,-6,2,-6,2,-6,2,-6,2,-5,3,-5,3,-4,0,0,0,0,0,0,0,0,0,0"
