ts,type,data
1766188174.1407847,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,3,10,3,10,2,9,3,9,2,9,2,9,2,8,1,8,2,8,1,8,1,9,1,8,0,8,0,7,0,8,0,8,0,7,0,8,-1,7,-1,7,-1,7,-1,7,-1,7,-2,7,-1,8,-1,0,0,8,-1,8,-1,8,-1,8,-1,7,-1,7,-1,7,-1,7,-1,7,0,7,0,7,0,6,0,6,0,6,0,6,1,6,1,6,1,5,1,5,1,5,1,5,1,4,2,4,2,4,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0"
1766188174.1588068,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-2,-11,-2,-11,-2,-11,-1,-11,-2,-10,-2,-10,-2,-10,-3,-10,-2,-9,-3,-9,-2,-9,-3,-9,-3,-9,-3,-9,-3,-8,-3,-9,-4,-8,-3,-8,-4,-8,-4,-8,-4,-7,-4,-8,-4,-7,-4,-7,-4,-8,-4,-8,0,0,-5,-8,-4,-8,-4,-8,-4,-8,-4,-7,-4,-8,-4,-7,-3,-7,-3,-7,-3,-7,-3,-8,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-1,-7,-1,-6,-1,-6,-1,-6,-1,-6,0,-5,0,-5,0,-5,0,-5,1,-4,0,0,0,0,0,0,0,0,0,0"
1766188174.176518,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-4,-10,-4,-10,-4,-10,-3,-10,-4,-9,-4,-9,-4,-9,-4,-8,-4,-8,-4,-8,-4,-8,-5,-8,-4,-8,-4,-7,-4,-7,-4,-8,-5,-7,-5,-7,-5,-7,-5,-7,-4,-6,-5,-6,-5,-6,-6,-6,-5,-6,-5,-6,0,0,-5,-6,-5,-7,-5,-7,-5,-6,-5,-6,-5,-7,-4,-7,-4,-6,-4,-6,-4,-6,-4,-7,-3,-6,-3,-6,-3,-6,-3,-6,-2,-6,-2,-6,-2,-6,-2,-6,-2,-5,-1,-5,-1,-5,-1,-5,-1,-5,0,-5,0,-4,0,0,0,0,0,0,0,0,0,0"
1766188174.1954873,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-7,-8,-7,-8,-8,-8,-7,-8,-7,-7,-7,-7,-7,-7,-7,-6,-7,-7,-7,-6,-7,-6,-7,-6,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-4,-7,-4,-7,-4,-6,-4,-7,-4,-7,-4,-8,-4,-7,-4,-7,-4,0,0,-8,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-6,-4,-6,-5,-6,-5,-6,-5,-5,-4,-5,-4,-5,-5,-5,-5,-5,-5,-4,-5,-4,-5,-4,-5,-4,-5,-3,-5,-3,-5,-3,-4,-2,-4,-2,-4,-2,-4,0,0,0,0,0,0,0,0,0,0"
1766188174.2151885,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-6,-9,-6,-9,-7,-9,-6,-9,-6,-9,-6,-8,-6,-8,-6,-8,-6,-8,-6,-7,-6,-8,-6,-7,-6,-7,-6,-7,-6,-6,-6,-7,-7,-6,-6,-6,-7,-5,-6,-5,-6,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-6,0,0,-7,-5,-7,-5,-7,-5,-7,-5,-6,-5,-6,-6,-6,-6,-6,-5,-6,-6,-6,-6,-5,-6,-5,-5,-5,-5,-5,-5,-4,-6,-4,-6,-4,-6,-4,-6,-3,-6,-3,-5,-3,-5,-2,-5,-2,-5,-2,-5,-1,-5,-1,-5,0,0,0,0,0,0,0,0,0,0"
1766188174.2319996,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-1,10,0,9,0,10,-1,10,0,9,0,9,0,9,0,8,0,8,1,8,0,8,1,8,1,8,0,7,1,7,1,8,2,7,1,7,2,7,2,7,2,6,2,7,2,6,2,7,2,7,2,7,0,0,2,7,2,7,2,7,2,7,1,6,2,7,1,7,1,6,1,6,1,6,0,7,0,6,0,6,0,6,0,6,0,5,-1,5,-1,5,-1,5,-1,5,-1,4,-2,4,-2,4,-2,4,-2,3,-2,3,0,0,0,0,0,0,0,0,0,0"
1766188174.25073,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,4,-9,4,-10,4,-10,5,-9,4,-9,4,-9,3,-9,3,-8,3,-8,3,-8,3,-8,2,-9,2,-8,2,-8,2,-8,2,-8,1,-8,1,-8,1,-8,1,-8,1,-7,1,-8,0,-7,0,-8,0,-8,0,-8,0,0,0,-8,0,-8,0,-8,0,-8,1,-8,1,-8,1,-8,1,-8,1,-7,1,-7,1,-7,1,-7,1,-7,2,-7,2,-6,2,-6,2,-6,2,-6,2,-5,2,-5,2,-5,2,-4,2,-4,2,-4,2,-3,2,-3,0,0,0,0,0,0,0,0,0,0"
1766188174.2668731,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,0,-11,0,-11,0,-11,0,-10,0,-10,0,-10,0,-9,1,-9,0,-9,1,-9,1,-9,1,-9,1,-8,1,-8,1,-8,2,-8,2,-8,2,-8,3,-8,2,-7,2,-8,3,-7,2,-7,3,-8,3,-8,3,0,0,-7,3,-8,3,-8,3,-8,3,-7,2,-7,2,-7,2,-7,2,-7,2,-7,2,-7,1,-7,1,-7,1,-7,1,-6,0,-7,0,-6,0,-6,0,-6,0,-6,0,-6,-1,-5,-1,-5,-1,-5,-1,-4,-2,-4,-2,0,0,0,0,0,0,0,0,0,0"
1766188174.2857687,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-9,6,-9,6,-9,7,-10,6,-9,6,-9,6,-8,6,-7,6,-7,6,-7,6,-7,5,-7,6,-7,6,-7,6,-6,6,-6,6,-6,6,-5,6,-5,6,-5,6,-5,6,-5,6,-5,6,-5,6,-5,6,-5,6,0,0,-5,7,-5,6,-5,6,-5,7,-5,6,-5,6,-6,6,-5,6,-5,5,-6,5,-7,5,-5,4,-5,4,-5,5,-7,3,-6,4,-5,4,-5,2,-7,3,-6,1,-5,0,-7,3,-5,2,-6,2,-5,0,-3,1,0,0,0,0,0,0,0,0,0,0"
1766188174.3035989,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,-1,10,0,9,0,9,0,9,-1,8,-1,8,-1,8,-2,8,-1,8,-2,8,-2,7,-2,7,-2,8,-2,7,-3,7,-2,7,-3,7,-3,6,-2,7,-3,6,-3,7,-4,7,-3,7,-3,0,0,7,-3,7,-3,7,-3,7,-3,6,-3,7,-3,7,-3,6,-2,6,-2,6,-2,7,-2,6,-2,6,-2,6,-1,6,-1,6,-1,5,-1,5,0,5,0,5,0,4,0,4,0,4,0,4,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0"
1766188174.32175,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-10,0,-10,0,-11,1,-11,0,-10,0,-10,0,-9,0,-9,1,-9,1,-9,1,-9,0,-9,1,-8,1,-8,1,-8,1,-8,1,-8,2,-7,2,-8,2,-8,2,-7,2,-7,2,-7,2,-7,3,-8,2,-8,2,0,0,-8,2,-7,2,-8,2,-8,2,-7,2,-8,2,-7,2,-7,1,-7,1,-7,1,-7,0,-7,0,-7,0,-7,0,-6,0,-6,0,-6,0,-6,-1,-6,-1,-5,-1,-5,-1,-5,-1,-5,-2,-5,-2,-4,-2,-4,-2,0,0,0,0,0,0,0,0,0,0"
1766188174.343099,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-5,-9,-4,-9,-6,-10,-5,-9,-5,-10,-5,-9,-4,-8,-5,-8,-4,-8,-5,-7,-5,-8,-5,-7,-5,-7,-5,-7,-4,-7,-6,-7,-6,-6,-6,-7,-6,-6,-5,-6,-5,-6,-6,-6,-5,-5,-6,-5,-6,-6,-6,-6,0,0,-6,-6,-6,-6,-6,-6,-6,-6,-5,-6,-5,-7,-5,-6,-5,-6,-4,-6,-5,-6,-5,-7,-4,-6,-4,-6,-3,-6,-3,-6,-3,-6,-3,-6,-3,-6,-2,-6,-2,-5,-2,-6,-2,-5,-1,-5,-1,-5,-1,-5,0,-5,0,0,0,0,0,0,0,0,0,0"
1766188174.3626978,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-2,-11,-2,-11,-2,-11,-2,-10,-2,-10,-2,-10,-2,-9,-3,-9,-3,-9,-3,-9,-3,-9,-3,-9,-3,-8,-3,-8,-3,-8,-3,-8,-4,-8,-3,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-5,-7,-4,-7,-4,-7,0,0,-5,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-3,-7,-3,-7,-3,-7,-3,-6,-2,-6,-2,-6,-2,-6,-2,-6,-1,-6,-1,-6,-1,-6,-1,-5,-1,-5,0,-5,0,-5,0,-5,0,-5,0,-4,0,0,0,0,0,0,0,0,0,0"
1766188174.378081,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,9,5,9,4,9,4,8,4,8,4,7,4,7,4,7,5,7,4,7,5,7,5,6,4,6,4,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,4,5,5,5,5,0,0,6,5,5,5,5,5,6,5,5,5,5,5,5,5,4,5,4,5,4,5,4,5,3,5,3,5,3,5,3,5,3,5,2,5,2,5,2,5,1,4,1,4,1,4,0,4,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,0"
1766188174.3975315,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,-3,-11,-4,-11,-3,-11,-4,-10,-3,-10,-3,-10,-2,-10,-2,-9,-2,-9,-1,-9,-2,-10,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,0,-8,-1,-9,0,-8,0,-8,0,-9,0,-8,0,-9,1,-9,0,-9,0,0,0,-9,1,-9,0,-9,0,-9,0,-8,0,-8,0,-8,0,-8,0,-8,-1,-8,-1,-8,-1,-7,-1,-7,-1,-7,-1,-7,-2,-7,-2,-6,-2,-6,-2,-6,-2,-5,-2,-5,-3,-5,-3,-5,-3,-5,-3,-4,-3,-4,-3,0,0,0,0,0,0,0,0,0,0"
1766188174.4148157,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,-11,0,-11,1,-11,0,-10,0,-10,0,-10,0,-9,0,-9,-1,-9,-1,-9,-1,-9,-1,-9,-1,-8,-1,-8,-1,-9,-2,-8,-2,-8,-2,-8,-2,-8,-2,-7,-2,-8,-2,-7,-3,-8,-2,-8,-2,-8,0,0,-3,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-1,-7,-1,-7,-1,-8,-1,-7,-1,-7,0,-7,0,-7,0,-7,0,-6,0,-6,1,-6,0,-5,1,-5,1,-5,1,-5,1,-5,1,-4,1,-4,0,0,0,0,0,0,0,0,0,0"
1766188174.4327042,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-1,-11,-1,-11,-1,-11,0,-11,-1,-10,-1,-10,-1,-10,-1,-9,-1,-9,-2,-9,-2,-9,-2,-9,-2,-9,-2,-8,-2,-8,-3,-8,-3,-8,-3,-7,-3,-8,-3,-8,-3,-7,-3,-8,-3,-7,-4,-7,-3,-7,-4,-8,0,0,-4,-8,-3,-8,-3,-8,-3,-8,-3,-7,-3,-8,-3,-7,-3,-7,-3,-7,-2,-7,-2,-7,-2,-7,-2,-7,-1,-7,-1,-7,-1,-7,-1,-6,-1,-6,0,-6,0,-5,0,-5,0,-5,0,-5,1,-5,1,-4,1,-4,0,0,0,0,0,0,0,0,0,0"
1766188174.45493,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-3,-11,-3,-11,-3,-11,-3,-11,-3,-10,-3,-10,-3,-9,-3,-9,-4,-9,-4,-8,-4,-9,-4,-9,-4,-8,-4,-8,-4,-7,-4,-8,-5,-8,-4,-7,-5,-7,-5,-7,-4,-6,-5,-7,-5,-6,-6,-6,-5,-7,-6,-7,0,0,-6,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-6,-3,-6,-3,-6,-3,-6,-3,-6,-2,-6,-2,-6,-2,-6,-2,-5,-2,-5,-1,-5,-1,-5,-1,-5,-1,-5,0,-5,0,0,0,0,0,0,0,0,0,0"
1766188174.473155,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-3,9,-3,9,-3,9,-3,9,-3,9,-2,8,-2,8,-2,8,-2,8,-1,8,-1,8,-1,8,-1,8,-1,8,-1,7,-1,8,0,7,0,7,1,7,0,7,0,7,0,7,1,6,1,7,1,7,1,7,0,0,1,7,0,7,0,7,1,7,0,7,0,7,0,7,0,6,0,6,0,6,-1,6,-1,6,-1,6,-1,6,-1,5,-1,5,-2,5,-2,5,-2,5,-2,4,-2,4,-2,4,-2,4,-2,4,-2,3,-2,3,0,0,0,0,0,0,0,0,0,0"
1766188174.4901521,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,2,10,2,11,1,10,2,10,1,9,1,9,1,9,0,9,1,9,0,9,0,9,0,8,-1,8,0,8,-1,8,-1,8,-1,7,-1,7,-2,7,-2,7,-1,8,-2,7,-2,8,-3,7,-2,8,-2,0,0,8,-2,8,-2,8,-2,8,-2,7,-2,7,-2,7,-1,7,-1,7,-1,7,-1,7,-1,6,-1,6,0,6,0,6,0,6,0,6,0,5,1,5,1,5,1,5,1,4,1,4,1,4,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0"
1766188174.509444,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-9,-6,-9,-6,-9,-6,-8,-6,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-4,-8,-5,-8,-4,-8,-4,-8,-4,-7,-3,-8,-4,-8,-3,-7,-3,-8,-3,-8,-2,-7,-3,-8,-2,-7,-2,-8,-2,-8,-2,-8,-3,0,0,-8,-2,-8,-2,-8,-2,-8,-2,-7,-3,-7,-3,-8,-3,-7,-3,-7,-3,-7,-3,-7,-4,-6,-3,-6,-3,-6,-3,-6,-4,-5,-4,-5,-4,-5,-4,-5,-4,-4,-4,-4,-4,-4,-4,-3,-4,-3,-4,-3,-4,-2,-4,0,0,0,0,0,0,0,0,0,0"
1766188174.5277872,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,8,-7,7,-7,8,-7,8,-7,7,-7,7,-6,6,-7,6,-7,6,-7,5,-7,6,-7,5,-7,5,-7,5,-7,5,-6,5,-7,4,-7,4,-7,4,-7,4,-7,4,-7,3,-7,3,-7,3,-8,4,-7,4,-7,0,0,3,-7,4,-7,3,-7,3,-7,3,-7,4,-7,4,-7,4,-6,4,-6,4,-6,4,-6,4,-5,4,-5,4,-5,4,-5,4,-5,4,-4,4,-4,4,-4,4,-3,4,-3,4,-3,4,-3,4,-2,3,-2,3,-1,0,0,0,0,0,0,0,0,0,0"
1766188174.544996,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,1,-10,1,-11,2,-10,1,-10,2,-10,2,-9,2,-9,2,-9,2,-9,3,-9,2,-9,2,-8,3,-8,2,-8,3,-8,3,-8,3,-7,3,-7,4,-7,3,-7,3,-7,4,-6,3,-7,4,-7,4,-7,4,0,0,-7,4,-7,4,-7,4,-7,4,-7,3,-7,3,-7,3,-7,3,-7,3,-7,2,-7,2,-6,2,-7,2,-7,2,-6,1,-7,1,-6,1,-6,1,-6,0,-6,0,-6,0,-5,0,-5,-1,-5,-1,-5,-1,-4,-1,0,0,0,0,0,0,0,0,0,0"
1766188174.5626202,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,-1,10,-1,10,-1,10,0,9,-1,9,-1,9,-1,8,-1,8,-1,8,-2,8,-2,8,-2,8,-2,8,-2,7,-2,8,-2,7,-3,7,-3,7,-3,7,-3,6,-3,7,-3,6,-3,7,-4,7,-3,7,-3,0,0,7,-4,7,-4,7,-4,7,-4,7,-3,7,-3,7,-3,7,-3,6,-2,7,-2,7,-2,6,-2,6,-2,6,-1,6,-1,6,-1,6,-1,5,-1,5,0,5,0,4,0,4,0,4,0,4,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0"
1766188174.5811386,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,7,-8,7,-8,7,-9,7,-8,7,-8,6,-7,6,-8,6,-7,5,-7,5,-8,5,-7,5,-8,5,-8,5,-7,4,-7,4,-8,4,-8,3,-7,3,-8,3,-8,3,-7,3,-8,3,-7,3,-8,3,-8,3,-8,0,0,3,-8,3,-8,3,-8,3,-8,3,-7,3,-7,4,-7,3,-7,3,-7,4,-6,4,-6,4,-6,4,-5,4,-5,4,-5,4,-5,4,-5,4,-4,4,-4,4,-4,4,-3,4,-3,4,-3,4,-2,3,-2,3,-2,0,0,0,0,0,0,0,0,0,0"
1766188174.6047575,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-2,-11,-3,-11,-3,-11,-2,-11,-3,-10,-3,-10,-3,-10,-3,-9,-3,-9,-3,-9,-3,-9,-3,-9,-3,-9,-3,-8,-3,-8,-4,-8,-4,-8,-4,-8,-4,-7,-4,-7,-4,-7,-5,-7,-4,-7,-5,-7,-4,-7,-4,-8,0,0,-5,-7,-5,-7,-4,-8,-5,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-3,-7,-3,-7,-3,-7,-2,-7,-2,-7,-2,-7,-2,-7,-1,-7,-1,-6,-1,-6,-1,-6,-1,-6,0,-5,0,-5,0,-5,0,-5,1,-4,0,0,0,0,0,0,0,0,0,0"
1766188174.6235845,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,7,7,8,6,8,6,7,6,6,6,6,6,6,6,6,6,5,6,6,6,5,6,5,6,5,6,4,6,5,6,4,6,4,6,3,6,3,6,3,6,3,6,3,7,3,6,3,7,4,0,0,7,3,7,3,6,3,7,3,6,3,6,3,6,4,6,3,6,4,6,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3,4,2,4,2,4,1,4,1,4,1,3,0,0,0,0,0,0,0,0,0,0"
1766188174.642281,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-8,7,-8,7,-8,7,-8,7,-7,7,-7,7,-6,7,-6,6,-6,6,-5,7,-6,6,-5,7,-5,7,-5,7,-5,6,-5,6,-4,7,-4,6,-4,7,-4,6,-4,6,-4,7,-3,6,-3,7,-4,7,-4,7,0,0,-3,7,-4,7,-4,7,-3,7,-4,6,-4,6,-4,6,-4,6,-4,6,-4,5,-5,6,-4,5,-4,5,-4,5,-4,4,-5,4,-5,4,-4,4,-5,3,-4,3,-4,3,-4,2,-4,2,-5,2,-4,1,-4,1,0,0,0,0,0,0,0,0,0,0"
1766188174.6586637,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,9,4,9,4,9,4,9,4,8,4,8,4,8,4,8,4,7,4,7,5,7,5,7,4,7,4,6,5,7,5,6,5,5,5,5,5,5,4,5,5,5,5,5,6,5,5,5,5,5,0,0,6,5,5,5,5,5,6,5,5,5,5,5,5,5,4,5,4,5,4,5,4,5,3,5,3,5,3,5,3,5,3,5,2,5,2,5,2,5,2,5,1,4,1,4,1,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0"
1766188174.6670709,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-7,-9,-7,-9,-7,-9,-7,-9,-6,-8,-6,-8,-7,-8,-7,-8,-5,-1,4,0,4,0,4,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0"
1766188175.0157998,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-6,8,-6,8,-5,9,-6,8,-5,8,-5,8,-4,8,-4,8,-4,8,-4,8,-4,8,-4,8,-3,8,-3,7,-3,7,-3,8,-2,7,-2,7,-2,7,-2,7,-2,7,-2,7,-1,7,-1,8,-2,8,-2,8,0,0,-1,8,-2,8,-2,8,-1,8,-2,7,-2,7,-2,7,-2,7,-2,7,-2,7,-3,7,-3,6,-3,6,-3,6,-3,6,-3,5,-4,5,-3,5,-3,4,-3,4,-3,4,-3,4,-4,3,-4,3,-4,3,-4,2,0,0,0,0,0,0,0,0,0,0"
1766188175.033869,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-8,7,-8,7,-7,8,-8,7,-7,7,-7,7,-6,7,-6,7,-6,7,-5,7,-6,7,-5,7,-5,7,-5,7,-4,7,-4,7,-4,7,-4,7,-3,7,-3,7,-3,7,-3,7,-3,7,-3,8,-3,7,-3,7,0,0,-3,8,-3,7,-3,8,-3,7,-3,7,-4,7,-4,7,-4,7,-4,6,-4,6,-4,6,-4,6,-4,5,-4,5,-4,5,-5,5,-5,4,-4,4,-5,4,-4,4,-4,3,-4,3,-4,3,-5,2,-4,2,-4,1,0,0,0,0,0,0,0,0,0,0"
1766188175.0559123,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-7,-9,-7,-9,-8,-8,-7,-9,-7,-8,-7,-8,-7,-8,-7,-7,-7,-7,-7,-6,-7,-7,-8,-6,-7,-6,-7,-6,-7,-5,-8,-6,-8,-5,-7,-5,-8,-4,-7,-5,-7,-5,-8,-4,-7,-4,-8,-4,-8,-4,-8,-5,0,0,-8,-4,-8,-4,-8,-5,-8,-4,-7,-5,-8,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-6,-6,-5,-6,-5,-6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-5,-4,-5,-4,-5,-3,-5,-3,-5,-3,-5,-2,-5,-2,-5,0,0,0,0,0,0,0,0,0,0"
1766188175.0810921,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-1,-11,-1,-11,-1,-11,0,-11,-1,-10,-1,-10,-1,-10,-1,-10,-1,-10,-2,-9,-2,-10,-2,-10,-2,-9,-2,-9,-2,-9,-2,-9,-3,-9,-3,-8,-3,-8,-3,-8,-3,-8,-3,-8,-3,-8,-4,-8,-3,-8,-3,-9,0,0,-3,-9,-3,-9,-3,-9,-3,-9,-2,-9,-2,-9,-2,-9,-2,-9,-3,-8,-3,-8,-1,-9,0,-8,-1,-8,0,-7,0,-7,-1,-8,0,-7,0,-6,0,-6,-1,-5,2,-6,1,-7,4,-5,1,-4,1,-8,0,-6,0,0,0,0,0,0,0,0,0,0"
1766188175.1015594,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-2,10,-2,10,-2,10,-2,10,-2,9,-2,9,-1,9,-1,8,-1,9,-1,8,-1,8,0,8,0,8,0,8,0,8,0,8,1,8,1,7,1,7,1,7,1,7,1,7,1,7,2,8,1,7,1,8,0,0,2,8,1,8,1,8,1,8,1,7,1,7,1,8,1,7,1,7,0,7,0,7,0,6,-1,6,-1,7,-1,6,-1,6,-1,6,-1,5,-1,5,-2,5,-2,5,-2,4,-2,4,-3,4,-3,3,-3,3,0,0,0,0,0,0,0,0,0,0"
1766188175.1202886,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,8,5,8,5,8,5,8,4,8,5,7,5,7,5,7,5,6,5,6,5,6,5,6,5,6,5,6,5,6,6,5,5,5,6,4,5,5,5,5,6,5,5,4,6,4,6,5,6,5,0,0,7,4,6,5,6,5,6,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,3,5,3,5,3,5,3,5,2,5,2,4,2,5,1,4,1,4,1,4,1,4,0,4,0,0,0,0,0,0,0,0,0,0"
1766188175.142075,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,8,-7,7,-7,7,-8,8,-7,7,-7,6,-7,6,-7,6,-7,6,-7,5,-7,6,-7,5,-7,5,-7,5,-7,4,-7,5,-7,4,-7,4,-7,3,-8,4,-7,3,-7,3,-7,3,-7,3,-8,3,-8,3,-8,0,0,3,-8,3,-8,4,-8,3,-8,4,-7,4,-7,4,-7,4,-7,4,-7,4,-7,4,-6,4,-6,4,-6,4,-6,4,-5,4,-5,4,-5,4,-4,4,-4,4,-4,4,-3,4,-3,4,-3,4,-3,3,-2,3,-2,0,0,0,0,0,0,0,0,0,0"
1766188175.1573727,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,9,5,9,5,9,4,8,4,8,5,7,5,7,5,7,5,6,5,7,6,7,5,6,5,6,5,5,6,6,6,5,6,5,6,4,6,4,5,4,6,4,6,4,7,4,6,4,6,5,0,0,7,4,6,4,6,5,7,4,6,4,6,4,6,5,5,4,6,5,5,5,5,5,4,5,4,5,4,5,4,5,4,5,3,5,3,5,3,5,3,4,2,4,2,4,1,4,1,4,1,4,0,4,0,0,0,0,0,0,0,0,0,0"
1766188175.1749206,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,7,-7,7,-7,7,-7,7,-7,6,-7,6,-6,6,-7,5,-7,5,-6,5,-7,5,-7,5,-7,4,-7,4,-7,4,-6,4,-7,4,-7,3,-7,3,-7,3,-7,3,-7,3,-7,3,-7,3,-8,3,-7,3,-7,0,0,3,-8,3,-8,3,-8,3,-7,3,-7,3,-7,3,-7,3,-7,3,-6,4,-6,4,-6,4,-6,4,-5,4,-5,4,-5,4,-5,4,-5,4,-4,4,-4,3,-4,4,-3,4,-3,3,-3,4,-3,3,-2,3,-2,0,0,0,0,0,0,0,0,0,0"
1766188175.1914399,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,8,5,8,5,9,5,8,5,8,5,8,5,8,4,7,4,7,4,7,3,8,3,8,3,8,3,7,3,7,2,7,2,8,2,7,2,8,1,7,1,7,1,7,1,7,1,8,0,7,1,8,1,0,0,8,1,8,1,8,1,8,1,7,1,7,1,7,1,7,1,7,2,7,2,7,2,6,2,6,2,6,2,5,3,6,3,5,3,5,3,5,3,4,3,4,3,4,3,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0"
1766188175.2085254,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-3,10,-3,9,-3,10,-4,9,-3,9,-3,9,-3,9,-2,8,-2,8,-2,9,-2,8,-1,9,-1,8,-1,8,-1,7,-1,8,0,8,-1,8,0,7,-1,8,-1,7,0,8,0,7,1,8,0,8,0,8,0,0,0,8,0,8,0,8,0,9,-1,8,-1,8,-1,7,-1,7,-1,7,-2,7,-1,8,-3,6,-1,6,-2,7,-2,6,-3,6,0,7,-1,5,-3,5,-6,5,-3,5,-4,4,-5,5,-2,4,-4,2,-3,4,0,0,0,0,0,0,0,0,0,0"
1766188175.2237866,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,9,4,9,3,10,3,9,4,9,3,8,3,9,3,8,2,8,2,8,1,8,2,8,2,8,1,8,1,7,1,8,1,8,0,7,1,8,0,7,0,7,0,8,0,7,0,8,-1,8,0,8,0,0,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,7,1,7,1,7,1,7,1,6,1,6,1,6,2,6,2,6,2,5,2,5,2,5,2,4,2,4,3,4,2,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0"
1766188175.243326,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,8,-7,8,-7,8,-7,8,-7,7,-7,7,-7,7,-7,6,-7,6,-7,6,-7,6,-7,6,-7,5,-7,5,-7,5,-7,5,-7,4,-7,4,-7,4,-8,4,-7,4,-7,4,-8,3,-7,3,-8,4,-8,4,-8,0,0,4,-8,4,-8,4,-8,4,-8,4,-7,4,-7,4,-7,4,-7,4,-7,4,-7,5,-7,4,-6,4,-6,4,-6,4,-5,4,-5,4,-5,4,-5,4,-4,4,-4,4,-3,4,-3,4,-3,4,-2,4,-2,3,-2,0,0,0,0,0,0,0,0,0,0"
